img_id,dataset,route,level,score,reason,parse_tier
10001.jpg,spaq,r5,,5.6117,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.34,1
10489.jpg,spaq,r5,,1.7387,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
10490.jpg,spaq,r5,,4.1045,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
10491.jpg,spaq,r5,,1.7399,R5=软门控+patch+para3 | bare 0.37/rich 0.31/multi 0.33,1
10492.jpg,spaq,r5,,8.2099,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
10493.jpg,spaq,r5,,5.2114,R5=软门控+patch+para3 | bare 0.37/rich 0.29/multi 0.33,1
10494.jpg,spaq,r5,,4.0136,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10495.jpg,spaq,r5,,3.6755,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10496.jpg,spaq,r5,,1.7388,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10497.jpg,spaq,r5,,3.5457,R5=软门控+patch+para3 | bare 0.29/rich 0.37/multi 0.34,1
10498.jpg,spaq,r5,,2.1316,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10499.jpg,spaq,r5,,4.4577,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10500.jpg,spaq,r5,,4.119,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10501.jpg,spaq,r5,,5.2277,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.34,1
10502.jpg,spaq,r5,,2.5252,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10503.jpg,spaq,r5,,2.8387,R5=软门控+patch+para3 | bare 0.24/rich 0.44/multi 0.32,1
10504.jpg,spaq,r5,,3.5736,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10505.jpg,spaq,r5,,8.0146,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10506.jpg,spaq,r5,,5.2212,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.33,1
10507.jpg,spaq,r5,,6.7353,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10508.jpg,spaq,r5,,7.1212,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.34,1
10509.jpg,spaq,r5,,3.8135,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10510.jpg,spaq,r5,,1.7345,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10511.jpg,spaq,r5,,2.6105,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10512.jpg,spaq,r5,,5.8518,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.34,1
10513.jpg,spaq,r5,,7.2404,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10514.jpg,spaq,r5,,2.4773,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10515.jpg,spaq,r5,,4.1746,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10516.jpg,spaq,r5,,3.5667,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10517.jpg,spaq,r5,,4.9695,R5=软门控+patch+para3 | bare 0.24/rich 0.46/multi 0.30,1
10518.jpg,spaq,r5,,6.5758,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10519.jpg,spaq,r5,,6.5043,R5=软门控+patch+para3 | bare 0.29/rich 0.39/multi 0.33,1
10520.jpg,spaq,r5,,4.7295,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10521.jpg,spaq,r5,,6.1357,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
10522.jpg,spaq,r5,,3.036,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.34,1
10523.jpg,spaq,r5,,7.2968,R5=软门控+patch+para3 | bare 0.35/rich 0.29/multi 0.35,1
10524.jpg,spaq,r5,,6.9027,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10525.jpg,spaq,r5,,6.5677,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.34,1
10526.jpg,spaq,r5,,4.8394,R5=软门控+patch+para3 | bare 0.38/rich 0.29/multi 0.33,1
10527.jpg,spaq,r5,,4.7348,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10528.jpg,spaq,r5,,2.1295,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10529.jpg,spaq,r5,,2.1335,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.33,1
10530.jpg,spaq,r5,,1.7636,R5=软门控+patch+para3 | bare 0.25/rich 0.46/multi 0.30,1
10531.jpg,spaq,r5,,3.0895,R5=软门控+patch+para3 | bare 0.28/rich 0.41/multi 0.31,1
10532.jpg,spaq,r5,,2.1299,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.31,1
10533.jpg,spaq,r5,,4.8336,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10534.jpg,spaq,r5,,5.8579,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10535.jpg,spaq,r5,,2.1374,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.33,1
10536.jpg,spaq,r5,,5.9579,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10537.jpg,spaq,r5,,4.8844,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.33,1
10538.jpg,spaq,r5,,1.7428,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.32,1
10539.jpg,spaq,r5,,7.1612,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.35,1
10540.jpg,spaq,r5,,1.7411,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.32,1
10541.jpg,spaq,r5,,6.5935,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.35,1
10542.jpg,spaq,r5,,6.2602,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.34,1
10543.jpg,spaq,r5,,3.525,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10544.jpg,spaq,r5,,2.5677,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10545.jpg,spaq,r5,,1.7872,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10546.jpg,spaq,r5,,1.7989,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10547.jpg,spaq,r5,,2.7949,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10548.jpg,spaq,r5,,6.0123,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10549.jpg,spaq,r5,,7.1228,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10550.jpg,spaq,r5,,2.7116,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.34,1
10551.jpg,spaq,r5,,8.4011,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.35,1
10552.jpg,spaq,r5,,3.4404,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.34,1
10553.jpg,spaq,r5,,1.7967,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10554.jpg,spaq,r5,,3.5188,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10555.jpg,spaq,r5,,4.5803,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10556.jpg,spaq,r5,,2.645,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10557.jpg,spaq,r5,,2.4751,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10558.jpg,spaq,r5,,6.2848,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10559.jpg,spaq,r5,,1.7432,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10560.jpg,spaq,r5,,2.1054,R5=软门控+patch+para3 | bare 0.37/rich 0.31/multi 0.33,1
10561.jpg,spaq,r5,,2.8035,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10562.jpg,spaq,r5,,3.284,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10563.jpg,spaq,r5,,2.628,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10564.jpg,spaq,r5,,5.7518,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10565.jpg,spaq,r5,,1.7322,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.33,1
10566.jpg,spaq,r5,,1.7362,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10567.jpg,spaq,r5,,1.7395,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.33,1
10568.jpg,spaq,r5,,6.5523,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
10569.jpg,spaq,r5,,3.8636,R5=软门控+patch+para3 | bare 0.29/rich 0.36/multi 0.35,1
10570.jpg,spaq,r5,,3.6295,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10571.jpg,spaq,r5,,1.7224,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10572.jpg,spaq,r5,,7.1246,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10573.jpg,spaq,r5,,1.7447,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10574.jpg,spaq,r5,,6.9042,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.34,1
10575.jpg,spaq,r5,,1.7419,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10576.jpg,spaq,r5,,1.7685,R5=软门控+patch+para3 | bare 0.25/rich 0.47/multi 0.29,1
10577.jpg,spaq,r5,,5.882,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.33,1
10578.jpg,spaq,r5,,1.7487,R5=软门控+patch+para3 | bare 0.33/rich 0.36/multi 0.31,1
10579.jpg,spaq,r5,,5.5973,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10580.jpg,spaq,r5,,6.012,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10582.jpg,spaq,r5,,2.3139,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
10583.jpg,spaq,r5,,2.6751,R5=软门控+patch+para3 | bare 0.23/rich 0.46/multi 0.31,1
10584.jpg,spaq,r5,,6.1037,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10585.jpg,spaq,r5,,2.0755,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.32,1
10586.jpg,spaq,r5,,4.614,R5=软门控+patch+para3 | bare 0.38/rich 0.29/multi 0.33,1
10587.jpg,spaq,r5,,5.8679,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.34,1
10588.jpg,spaq,r5,,4.814,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10589.jpg,spaq,r5,,4.9212,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10590.jpg,spaq,r5,,4.2658,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10591.jpg,spaq,r5,,2.1437,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10592.jpg,spaq,r5,,2.1028,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10593.jpg,spaq,r5,,2.926,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10594.jpg,spaq,r5,,3.4914,R5=软门控+patch+para3 | bare 0.32/rich 0.37/multi 0.32,1
10595.jpg,spaq,r5,,2.6639,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10596.jpg,spaq,r5,,2.6277,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.34,1
10597.jpg,spaq,r5,,2.8678,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.35,1
10598.jpg,spaq,r5,,3.4172,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10599.jpg,spaq,r5,,2.1336,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10600.jpg,spaq,r5,,3.6318,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10601.jpg,spaq,r5,,4.428,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
10602.jpg,spaq,r5,,6.2667,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10603.jpg,spaq,r5,,2.6374,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
10604.jpg,spaq,r5,,6.4582,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.33,1
10605.jpg,spaq,r5,,2.6399,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10606.jpg,spaq,r5,,6.0788,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10607.jpg,spaq,r5,,5.8749,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10608.jpg,spaq,r5,,1.7323,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10609.jpg,spaq,r5,,6.826,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.35,1
10610.jpg,spaq,r5,,1.7933,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.32,1
10611.jpg,spaq,r5,,6.1495,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10612.jpg,spaq,r5,,2.129,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10613.jpg,spaq,r5,,2.8346,R5=软门控+patch+para3 | bare 0.37/rich 0.28/multi 0.35,1
10614.jpg,spaq,r5,,3.7612,R5=软门控+patch+para3 | bare 0.27/rich 0.44/multi 0.30,1
10615.jpg,spaq,r5,,3.5685,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10616.jpg,spaq,r5,,5.7571,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10617.jpg,spaq,r5,,7.0154,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10618.jpg,spaq,r5,,5.2928,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10619.jpg,spaq,r5,,5.2405,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.34,1
10620.jpg,spaq,r5,,3.119,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10621.jpg,spaq,r5,,4.5634,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.33,1
10622.jpg,spaq,r5,,1.7403,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10623.jpg,spaq,r5,,4.8868,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
10624.jpg,spaq,r5,,2.1376,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10625.jpg,spaq,r5,,1.7536,R5=软门控+patch+para3 | bare 0.28/rich 0.41/multi 0.31,1
10626.jpg,spaq,r5,,3.6773,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10627.jpg,spaq,r5,,2.621,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10628.jpg,spaq,r5,,5.7641,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10629.jpg,spaq,r5,,1.7433,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10630.jpg,spaq,r5,,3.9824,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10631.jpg,spaq,r5,,6.9148,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.34,1
10632.jpg,spaq,r5,,2.1056,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10633.jpg,spaq,r5,,2.135,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10634.jpg,spaq,r5,,1.768,R5=软门控+patch+para3 | bare 0.25/rich 0.46/multi 0.29,1
10635.jpg,spaq,r5,,5.8558,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10636.jpg,spaq,r5,,6.457,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10637.jpg,spaq,r5,,1.7321,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.33,1
10638.jpg,spaq,r5,,1.7379,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10639.jpg,spaq,r5,,8.4031,R5=软门控+patch+para3 | bare 0.38/rich 0.29/multi 0.34,1
10640.jpg,spaq,r5,,2.3173,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10641.jpg,spaq,r5,,2.6283,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10642.jpg,spaq,r5,,6.3838,R5=软门控+patch+para3 | bare 0.37/rich 0.29/multi 0.34,1
10643.jpg,spaq,r5,,6.4638,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10644.jpg,spaq,r5,,5.7611,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.35,1
10645.jpg,spaq,r5,,1.7627,R5=软门控+patch+para3 | bare 0.27/rich 0.43/multi 0.30,1
10646.jpg,spaq,r5,,4.8761,R5=软门控+patch+para3 | bare 0.28/rich 0.38/multi 0.34,1
10647.jpg,spaq,r5,,8.2237,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10648.jpg,spaq,r5,,4.9033,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10649.jpg,spaq,r5,,7.5718,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10650.jpg,spaq,r5,,4.1342,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10651.jpg,spaq,r5,,6.9377,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10652.jpg,spaq,r5,,4.7479,R5=软门控+patch+para3 | bare 0.37/rich 0.29/multi 0.34,1
10653.jpg,spaq,r5,,5.0584,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10654.jpg,spaq,r5,,2.1073,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10655.jpg,spaq,r5,,5.5654,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10656.jpg,spaq,r5,,5.0317,R5=软门控+patch+para3 | bare 0.29/rich 0.39/multi 0.32,1
10657.jpg,spaq,r5,,3.4608,R5=软门控+patch+para3 | bare 0.25/rich 0.44/multi 0.31,1
10658.jpg,spaq,r5,,3.1234,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10659.jpg,spaq,r5,,5.1382,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10660.jpg,spaq,r5,,2.3145,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10661.jpg,spaq,r5,,7.0139,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10662.jpg,spaq,r5,,5.8591,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.34,1
10663.jpg,spaq,r5,,6.8333,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10664.jpg,spaq,r5,,2.6959,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10665.jpg,spaq,r5,,4.741,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.35,1
10666.jpg,spaq,r5,,2.7789,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10667.jpg,spaq,r5,,2.6277,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10668.jpg,spaq,r5,,2.4705,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10669.jpg,spaq,r5,,2.1234,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10670.jpg,spaq,r5,,6.9599,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10671.jpg,spaq,r5,,6.7264,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.34,1
10672.jpg,spaq,r5,,7.8822,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.33,1
10673.jpg,spaq,r5,,3.9887,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.32,1
10674.jpg,spaq,r5,,6.3131,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.33,1
10675.jpg,spaq,r5,,6.1961,R5=软门控+patch+para3 | bare 0.32/rich 0.32/multi 0.35,1
10676.jpg,spaq,r5,,1.7888,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.33,1
10677.jpg,spaq,r5,,7.2252,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.34,1
10678.jpg,spaq,r5,,7.1209,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.33,1
10679.jpg,spaq,r5,,1.7366,R5=软门控+patch+para3 | bare 0.37/rich 0.31/multi 0.33,1
10680.jpg,spaq,r5,,2.6081,R5=软门控+patch+para3 | bare 0.34/rich 0.35/multi 0.32,1
10681.jpg,spaq,r5,,2.7376,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10682.jpg,spaq,r5,,3.5153,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10683.jpg,spaq,r5,,6.4944,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10684.jpg,spaq,r5,,7.3207,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10685.jpg,spaq,r5,,1.7336,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10686.jpg,spaq,r5,,3.4932,R5=软门控+patch+para3 | bare 0.39/rich 0.28/multi 0.33,1
10687.jpg,spaq,r5,,6.9125,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10688.jpg,spaq,r5,,5.9536,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.34,1
10689.jpg,spaq,r5,,7.1733,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10690.jpg,spaq,r5,,4.9902,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10691.jpg,spaq,r5,,2.1222,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10692.jpg,spaq,r5,,2.0713,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10693.jpg,spaq,r5,,4.2159,R5=软门控+patch+para3 | bare 0.26/rich 0.43/multi 0.32,1
10694.jpg,spaq,r5,,4.7399,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.34,1
10695.jpg,spaq,r5,,4.8997,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.33,1
10696.jpg,spaq,r5,,5.1855,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.34,1
10697.jpg,spaq,r5,,1.7405,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.32,1
10698.jpg,spaq,r5,,5.9603,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.33,1
10699.jpg,spaq,r5,,4.5435,R5=软门控+patch+para3 | bare 0.28/rich 0.41/multi 0.31,1
10700.jpg,spaq,r5,,2.7291,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10701.jpg,spaq,r5,,2.1411,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10702.jpg,spaq,r5,,5.0461,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10703.jpg,spaq,r5,,5.8392,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10704.jpg,spaq,r5,,6.3922,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10705.jpg,spaq,r5,,2.8232,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10706.jpg,spaq,r5,,4.9146,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10707.jpg,spaq,r5,,2.3075,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10708.jpg,spaq,r5,,6.1322,R5=软门控+patch+para3 | bare 0.27/rich 0.41/multi 0.32,1
10709.jpg,spaq,r5,,2.1512,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10710.jpg,spaq,r5,,5.6311,R5=软门控+patch+para3 | bare 0.38/rich 0.29/multi 0.33,1
10711.jpg,spaq,r5,,4.62,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10712.jpg,spaq,r5,,2.3068,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10713.jpg,spaq,r5,,6.9094,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.35,1
10714.jpg,spaq,r5,,5.9213,R5=软门控+patch+para3 | bare 0.31/rich 0.34/multi 0.34,1
10715.jpg,spaq,r5,,2.223,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10716.jpg,spaq,r5,,5.689,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10717.jpg,spaq,r5,,1.7426,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10718.jpg,spaq,r5,,4.8112,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10719.jpg,spaq,r5,,4.1778,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10720.jpg,spaq,r5,,2.1426,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10721.jpg,spaq,r5,,2.1594,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10722.jpg,spaq,r5,,2.137,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10723.jpg,spaq,r5,,3.4176,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10724.jpg,spaq,r5,,6.9568,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10725.jpg,spaq,r5,,2.3013,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10726.jpg,spaq,r5,,7.0539,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10727.jpg,spaq,r5,,4.9006,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10728.jpg,spaq,r5,,1.7389,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10729.jpg,spaq,r5,,6.8961,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.35,1
10730.jpg,spaq,r5,,1.7441,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
10731.jpg,spaq,r5,,4.8869,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.33,1
10732.jpg,spaq,r5,,2.0748,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.32,1
10733.jpg,spaq,r5,,3.5495,R5=软门控+patch+para3 | bare 0.39/rich 0.28/multi 0.33,1
